customer_id,recency,frequency,monetary_value,CLTV,segment,lifetime_days
USER_000506,57,9,2169.77,4339.62,At Risk,307
USER_000507,108,13,2810.33,6053.04,Inactive,234
USER_000508,8,17,3874.57,7749.28,Potential regulars,356
USER_000509,20,9,2102.97,4205.88,Potential regulars,341
USER_000510,43,6,1071.45,2499.98,At Risk,287
USER_000511,32,13,3098.1,6672.96,At Risk,298
USER_000512,49,12,3651.93,8521.24,At Risk,270
USER_000513,12,12,2986.65,6471.14,Potential regulars,331
USER_000514,106,12,1990.7,4313.14,Inactive,226
USER_000515,50,7,1976.75,4518.24,At Risk,251
USER_000516,25,13,4917.49,9835.02,At Risk,332
USER_000517,28,8,3544.01,7088.0,At Risk,316
USER_000518,25,8,2314.38,5207.4,At Risk,304
USER_000519,52,5,1318.23,4218.4,At Risk,165
USER_000520,38,13,3328.76,7169.68,At Risk,292
USER_000521,51,10,2312.11,4624.2,At Risk,299
USER_000522,117,3,587.63,2350.56,Inactive,67
USER_000523,28,7,1985.84,3971.66,At Risk,336
USER_000524,7,8,2066.07,4132.16,Potential regulars,349
USER_000525,24,12,3584.32,7765.94,At Risk,314
USER_000526,53,19,5051.98,11167.38,At Risk,271
USER_000527,75,6,1821.85,3643.68,At Risk,289
USER_000528,51,11,2680.33,5360.74,At Risk,313
USER_000529,35,6,2560.77,5121.6,At Risk,310
USER_000530,32,9,1997.4,3994.74,At Risk,333
USER_000531,49,10,2010.71,4021.4,At Risk,308
USER_000532,80,12,2401.74,5203.9,At Risk,264
USER_000533,22,10,3441.73,10325.1,At Risk,219
USER_000534,16,10,2482.0,4964.0,Potential regulars,340
USER_000535,51,12,3748.18,8121.1,At Risk,293
USER_000536,24,11,2934.67,6936.54,At Risk,279
USER_000537,25,11,2611.55,5697.84,At Risk,303
USER_000538,46,9,2031.06,4513.4,At Risk,295
USER_000539,55,12,3741.41,8106.28,At Risk,295
USER_000540,91,5,1087.96,2611.08,Inactive,237
USER_000541,2,11,3116.61,6799.92,Potential regulars,339
USER_000542,16,10,2046.09,4910.64,Potential regulars,287
USER_000543,12,8,2536.66,5707.44,Potential regulars,300
USER_000544,84,4,1126.94,2253.92,Inactive,260
USER_000545,8,9,2645.22,8817.3,Potential regulars,210
USER_000546,52,14,4030.2,8636.1,At Risk,300
USER_000547,19,11,2953.48,6444.0,Potential regulars,319
USER_000548,8,13,3815.59,7631.26,Potential regulars,351
USER_000549,73,11,2480.55,4961.0,At Risk,291
USER_000550,9,7,1374.21,2748.48,Potential regulars,351
USER_000551,25,10,3478.5,8348.4,At Risk,280
USER_000552,10,5,1339.04,2678.1,Potential regulars,348
USER_000553,68,13,3809.21,8204.56,At Risk,267
USER_000554,12,13,6086.14,12172.16,Potential regulars,348
USER_000555,71,5,1813.52,3627.0,At Risk,279
USER_000556,12,8,1840.14,4140.36,Potential regulars,313
USER_000557,55,10,2560.89,5633.98,At Risk,284
USER_000558,84,13,4602.19,9204.26,At Risk,274
USER_000559,96,6,2238.98,5224.24,Inactive,228
USER_000560,10,20,5453.91,11453.4,Potential regulars,344
USER_000561,72,9,2386.52,4773.06,At Risk,280
USER_000562,54,7,1287.39,2574.74,At Risk,311
USER_000563,35,7,1895.12,6497.52,At Risk,183
USER_000564,108,9,2158.18,4316.4,Inactive,258
USER_000565,33,14,3838.27,9321.44,At Risk,262
USER_000566,54,5,1309.94,2619.9,At Risk,301
USER_000567,6,14,3162.18,6776.1,Potential regulars,336
USER_000568,27,15,3146.42,6292.8,At Risk,332
USER_000569,8,13,3409.97,6820.06,Potential regulars,353
USER_000570,51,14,3195.09,6390.16,At Risk,313
USER_000571,22,8,2147.97,5370.0,At Risk,283
USER_000572,5,11,4600.72,10038.0,Potential regulars,338
USER_000573,7,11,2615.67,5231.38,Potential regulars,359
USER_000574,27,8,1809.96,6335.0,At Risk,176
USER_000575,120,5,1484.76,2969.5,Inactive,224
USER_000576,59,9,2035.72,4976.18,At Risk,238
USER_000577,55,6,1307.33,3050.46,At Risk,247
USER_000578,81,14,3672.79,7345.52,At Risk,282
USER_000579,119,6,1282.62,2565.24,Inactive,228
USER_000580,16,8,2367.36,4734.72,Potential regulars,345
USER_000581,1,10,2413.24,5309.04,Potential regulars,346
USER_000582,15,15,4284.47,8568.9,Potential regulars,348
USER_000583,34,3,923.11,6154.0,At Risk,74
USER_000584,40,7,1437.19,3284.96,At Risk,277
USER_000585,36,9,1942.41,3884.76,At Risk,330
USER_000586,46,8,1852.2,4630.6,At Risk,257
USER_000587,13,14,3051.76,6539.4,Potential regulars,336
USER_000588,23,6,1166.58,2722.02,At Risk,306
USER_000589,47,10,2833.39,5666.8,At Risk,316
USER_000590,60,11,2791.98,6599.32,At Risk,238
USER_000591,5,16,4535.45,10204.92,Potential regulars,328
USER_000592,41,5,1375.41,2750.8,At Risk,311
USER_000593,59,8,2303.91,4607.84,At Risk,297
USER_000594,43,12,2381.91,4763.76,At Risk,308
USER_000595,58,4,1089.59,2179.2,Inactive,307
USER_000596,63,11,2612.72,5225.44,At Risk,292
USER_000597,87,8,2320.82,4641.6,At Risk,265
USER_000598,44,7,2302.24,5262.24,At Risk,288
USER_000599,37,11,4686.69,10225.44,At Risk,300
USER_000600,38,9,1625.61,3973.64,At Risk,271
USER_000601,36,10,2118.91,4661.58,At Risk,308
USER_000602,50,10,1994.36,4786.56,At Risk,265
USER_000603,15,2,426.09,852.16,Potential regulars,77
USER_000604,46,7,1474.29,2948.54,At Risk,320
USER_000605,38,12,3386.04,6772.08,At Risk,319
USER_000606,160,4,698.73,1746.8,Inactive,151
USER_000607,57,7,1604.19,4125.06,At Risk,230
USER_000608,3,8,2846.03,6403.5,Potential regulars,324
USER_000609,81,8,1925.93,4333.32,At Risk,243
USER_000610,29,15,4177.7,8912.32,At Risk,320
USER_000611,50,8,2052.38,4104.8,At Risk,304
USER_000612,29,16,4095.19,8190.4,At Risk,336
USER_000613,23,10,2900.74,5801.4,At Risk,328
USER_000614,6,10,4137.5,8275.0,Potential regulars,343
USER_000615,20,12,2533.56,6333.9,Potential regulars,281
USER_000616,55,8,2900.57,6526.26,At Risk,282
USER_000617,34,14,3658.21,8361.6,At Risk,290
USER_000618,2,15,3858.4,10803.66,Potential regulars,260
USER_000619,49,11,2682.46,5364.92,At Risk,317
USER_000620,34,11,3609.62,7875.6,At Risk,294
USER_000621,43,8,1634.44,3677.4,At Risk,297
USER_000622,36,11,3520.88,7041.76,At Risk,330
USER_000623,54,11,2763.38,6531.72,At Risk,244
USER_000624,48,14,3202.96,6863.4,At Risk,304
USER_000625,47,6,1391.96,3247.86,At Risk,285
USER_000626,27,8,2549.66,5736.78,At Risk,305
USER_000627,17,9,2029.7,4059.36,Potential regulars,340
USER_000628,17,14,3013.2,6026.44,Potential regulars,347
USER_000629,32,4,798.05,1995.1,At Risk,262
USER_000630,22,14,4079.95,8160.04,At Risk,335
USER_000631,30,11,2596.61,5193.32,At Risk,331
USER_000632,16,11,2222.18,4848.48,Potential regulars,322
USER_000633,17,14,3541.4,8094.72,Potential regulars,308
USER_000634,89,8,1693.41,3386.88,At Risk,271
USER_000635,6,7,1122.76,3207.8,Potential regulars,247
USER_000636,100,9,2399.23,5331.6,Inactive,239
USER_000637,36,15,3722.33,8437.44,At Risk,283
USER_000638,14,15,4670.38,10586.24,Potential regulars,316
USER_000639,26,8,1838.44,5055.82,At Risk,247
USER_000640,81,9,2181.63,4363.2,At Risk,271
USER_000641,15,8,2079.31,4678.38,Potential regulars,302
USER_000642,2,13,3707.03,7414.16,Potential regulars,358
USER_000643,6,9,2758.89,6130.8,Potential regulars,324
USER_000644,29,8,2171.51,5428.8,At Risk,271
USER_000645,71,12,2733.47,5466.96,At Risk,290
USER_000646,38,15,4742.2,10116.8,At Risk,300
USER_000647,51,9,2488.31,4976.64,At Risk,306
USER_000648,24,9,2434.61,4869.18,At Risk,339
USER_000649,58,8,2847.7,6407.28,At Risk,254
USER_000650,25,10,2516.55,5536.52,At Risk,304
USER_000651,3,9,2255.16,5011.4,Potential regulars,328
USER_000652,30,11,3357.42,6714.84,At Risk,334
USER_000653,72,11,2194.55,4788.0,At Risk,261
USER_000654,43,10,2165.81,4764.76,At Risk,277
USER_000655,17,11,2803.36,6116.4,Potential regulars,305
USER_000656,98,6,1343.74,4031.28,Inactive,148
USER_000657,34,6,1668.82,3893.96,At Risk,289
USER_000658,21,11,4474.0,8948.06,Potential regulars,337
USER_000659,90,8,2208.59,6073.54,At Risk,178
USER_000660,55,7,2088.21,4773.12,At Risk,247
USER_000661,14,8,2393.92,8977.2,Potential regulars,185
USER_000662,61,9,2676.54,5353.02,At Risk,288
USER_000663,7,9,1696.24,3769.4,Potential regulars,332
USER_000664,88,13,3439.62,6879.34,At Risk,276
USER_000665,24,7,3140.71,7178.72,At Risk,308
USER_000666,13,13,3291.83,7090.16,Potential regulars,330
USER_000667,8,12,3214.21,6964.1,Potential regulars,329
USER_000668,58,6,1685.67,3371.4,At Risk,295
USER_000669,6,10,1992.88,3985.8,Potential regulars,355
USER_000670,54,8,2116.51,4762.08,At Risk,264
USER_000671,83,6,1597.47,3194.88,At Risk,266
USER_000672,117,9,2366.59,4733.1,Inactive,248
USER_000673,13,11,2565.77,5598.0,Potential regulars,331
USER_000674,1,12,3825.36,9563.4,Potential regulars,289
USER_000675,48,5,1162.16,2789.16,At Risk,281
USER_000676,22,13,2966.19,6388.76,At Risk,327
USER_000677,11,15,3740.1,7480.2,Potential regulars,343
USER_000678,42,9,1747.62,3495.24,At Risk,312
USER_000679,216,5,2095.59,4191.2,Inactive,149
USER_000680,41,13,3797.99,8180.2,At Risk,301
USER_000681,27,7,3149.87,8099.64,At Risk,260
USER_000682,17,5,901.6,2885.12,Potential regulars,214
USER_000683,9,10,2028.52,4462.7,Potential regulars,326
USER_000684,82,11,2628.06,5733.84,At Risk,243
USER_000685,19,11,2148.78,4688.16,Potential regulars,326
USER_000686,51,9,2959.63,6577.0,At Risk,292
USER_000687,30,10,2879.41,5758.8,At Risk,334
USER_000688,40,13,2921.12,5842.2,At Risk,325
USER_000689,91,8,2053.64,4620.78,Inactive,239
USER_000690,13,13,2755.82,5935.72,Potential regulars,335
USER_000691,131,10,2598.12,5196.2,Inactive,231
USER_000692,60,9,2284.88,4569.84,At Risk,305
USER_000693,21,12,3026.03,6052.08,Potential regulars,340
USER_000694,32,9,2506.41,6126.78,At Risk,271
USER_000695,3,14,2982.27,5964.56,Potential regulars,363
USER_000696,69,8,1971.76,3943.52,At Risk,290
USER_000697,89,9,2044.46,4543.2,At Risk,246
USER_000698,139,8,2168.72,4337.44,Inactive,206
USER_000699,99,7,2763.55,5527.06,Inactive,263
USER_000700,30,9,1883.36,5022.24,At Risk,244
USER_000701,1,11,2434.82,6197.8,Potential regulars,294
USER_000702,64,11,2752.01,5503.96,At Risk,301
USER_000703,43,13,3322.97,7157.08,At Risk,307
USER_000704,45,10,2925.48,5851.0,At Risk,309
USER_000705,44,15,4436.24,8872.5,At Risk,315
USER_000706,28,9,2190.61,4868.0,At Risk,307
USER_000707,14,13,3122.58,6725.6,Potential regulars,336
USER_000708,34,13,4097.24,8194.42,At Risk,328
USER_000709,27,5,1511.44,3022.9,At Risk,314
USER_000710,45,5,1394.66,3347.16,At Risk,258
USER_000711,64,18,4529.19,9058.32,At Risk,298
USER_000712,17,14,3136.26,6720.6,Potential regulars,318
USER_000713,44,10,2765.4,5530.8,At Risk,306
USER_000714,119,10,3785.48,7571.0,Inactive,239
USER_000715,63,7,1500.04,3428.64,At Risk,269
USER_000716,16,14,5038.9,10077.76,Potential regulars,350
USER_000717,17,14,3476.53,7946.24,Potential regulars,295
USER_000718,13,9,2254.09,5509.9,Potential regulars,290
USER_000719,48,15,3604.07,7208.1,At Risk,312
USER_000720,40,7,1803.93,5154.0,At Risk,208
USER_000721,57,9,1917.52,4687.32,At Risk,254
USER_000722,157,5,767.82,1842.72,Inactive,130
USER_000723,49,8,2670.47,6676.2,At Risk,238
USER_000724,152,8,2285.59,5714.0,Inactive,151
USER_000725,70,7,1324.6,3027.68,At Risk,237
USER_000726,15,6,1084.99,2531.62,Potential regulars,301
USER_000727,1,13,3016.49,6497.12,Potential regulars,349
USER_000728,28,12,3277.66,6555.36,At Risk,330
USER_000729,5,13,2961.99,5924.1,Potential regulars,355
USER_000730,17,11,3980.85,7961.8,Potential regulars,336
USER_000731,13,12,3503.18,8174.04,Potential regulars,296
USER_000732,5,11,3348.5,6697.02,Potential regulars,357
USER_000733,27,10,2573.08,6175.44,At Risk,270
USER_000734,19,10,2321.8,4643.6,Potential regulars,340
USER_000735,70,9,2364.81,4729.68,At Risk,294
USER_000736,40,13,3021.74,6973.2,At Risk,276
USER_000737,20,9,3142.0,6982.2,Potential regulars,323
USER_000738,58,11,3872.26,7744.44,At Risk,297
USER_000739,22,10,2240.09,5376.24,At Risk,294
USER_000740,55,8,2110.68,4749.12,At Risk,273
USER_000741,105,10,1962.74,3925.4,Inactive,260
USER_000742,11,12,3416.59,7402.72,Potential regulars,337
USER_000743,23,9,2163.23,4326.48,At Risk,328
USER_000744,20,12,3110.11,6738.68,Potential regulars,307
USER_000745,44,8,2507.98,5016.0,At Risk,312
USER_000746,62,5,903.59,2168.64,At Risk,264
USER_000747,33,9,2750.28,6111.8,At Risk,280
USER_000748,2,11,1768.29,3536.5,Potential regulars,348
USER_000749,116,8,2441.45,4882.88,Inactive,231
USER_000750,29,5,1495.18,5980.8,At Risk,153
USER_000751,9,7,1935.61,4977.36,Potential regulars,268
USER_000752,1,13,2899.81,6245.68,Potential regulars,329
USER_000753,39,7,1586.34,4079.16,At Risk,239
USER_000754,12,6,1543.39,3086.76,Potential regulars,335
USER_000755,41,10,2709.29,5418.6,At Risk,324
USER_000756,78,8,1860.92,3721.76,At Risk,273
USER_000757,22,8,1765.35,4413.4,At Risk,278
USER_000758,42,6,1421.83,5213.34,At Risk,166
USER_000759,17,13,3883.84,7767.76,Potential regulars,338
USER_000760,9,14,3550.71,7101.36,Potential regulars,352
USER_000761,52,8,2445.09,4890.24,At Risk,293
USER_000762,76,11,3067.74,6135.58,At Risk,275
USER_000763,17,15,4963.1,11911.32,Potential regulars,288
USER_000764,73,7,1648.1,3767.04,At Risk,245
USER_000765,16,7,2068.38,4136.72,Potential regulars,347
USER_000766,14,11,2402.84,5242.56,Potential regulars,315
USER_000767,100,5,1671.04,4010.52,Inactive,226
USER_000768,15,9,1991.38,4867.72,Potential regulars,274
USER_000769,37,10,2637.55,5275.2,At Risk,316
USER_000770,5,10,2498.85,5497.58,Potential regulars,316
USER_000771,13,8,3163.86,10282.48,Potential regulars,219
USER_000772,70,4,902.87,1805.76,Inactive,255
USER_000773,76,6,2862.75,6679.82,At Risk,255
USER_000774,37,12,3017.9,8047.68,At Risk,236
USER_000775,2,16,5079.59,10793.98,Potential regulars,350
USER_000776,37,6,1032.28,2408.7,At Risk,280
USER_000777,45,4,1424.27,3560.7,At Risk,246
USER_000778,2,7,2326.1,5316.8,Potential regulars,315
USER_000779,29,12,3121.14,6762.6,At Risk,307
USER_000780,109,9,2195.0,5365.58,Inactive,184
USER_000781,72,10,2197.39,4834.28,At Risk,275
USER_000782,72,10,1620.25,3240.6,At Risk,292
USER_000783,97,3,814.42,2714.7,Inactive,139
USER_000784,66,8,1937.76,4844.4,At Risk,232
USER_000785,18,11,2086.14,5310.2,Potential regulars,271
USER_000786,11,9,1746.85,3493.62,Potential regulars,352
USER_000787,59,10,2543.88,6105.36,At Risk,245
USER_000788,37,20,4911.17,9822.4,At Risk,328
USER_000789,11,5,1683.05,4039.32,Potential regulars,312
USER_000790,68,4,1394.99,4882.5,At Risk,152
USER_000791,16,12,4565.6,9892.22,Potential regulars,326
USER_000792,34,15,3350.13,6700.2,At Risk,329
USER_000793,10,8,1680.71,5042.16,Potential regulars,227
USER_000794,41,9,2678.41,6547.2,At Risk,267
USER_000795,235,5,1613.17,3226.3,Inactive,122
USER_000796,4,9,2210.99,5896.08,Potential regulars,277
USER_000797,89,8,1794.72,5384.16,At Risk,159
USER_000798,58,12,2529.27,5058.48,At Risk,295
USER_000799,19,12,2834.7,6141.98,Potential regulars,323
USER_000800,6,16,3959.37,7918.72,Potential regulars,348
USER_000801,73,7,1760.2,3520.44,At Risk,293
USER_000802,26,7,2411.8,4823.56,At Risk,333
USER_000803,75,9,3009.11,6687.0,At Risk,257
USER_000804,12,10,2604.06,5208.2,Potential regulars,340
USER_000805,121,7,1646.13,3762.56,Inactive,198
USER_000806,14,6,1356.69,3617.76,Potential regulars,262
USER_000807,150,6,1332.64,2665.32,Inactive,199
USER_000808,65,6,1897.68,4427.92,At Risk,267
USER_000809,58,8,2268.43,4536.8,At Risk,294
USER_000810,104,7,1577.67,3155.32,Inactive,252
USER_000811,47,7,1606.01,6424.04,At Risk,132
USER_000812,111,4,1454.87,3637.2,Inactive,213
USER_000813,34,4,677.9,4745.44,At Risk,71
USER_000814,7,18,3309.18,6618.24,Potential regulars,357
USER_000815,43,15,3763.27,8028.16,At Risk,291
USER_000816,19,11,2925.78,6915.48,Potential regulars,302
USER_000817,47,9,2263.76,4527.54,At Risk,319
USER_000818,6,12,2986.52,6470.88,Potential regulars,322
USER_000819,40,10,1963.06,4711.44,At Risk,257
USER_000820,49,6,1911.03,5096.0,At Risk,222
USER_000821,36,7,1987.88,4543.68,At Risk,289
USER_000822,139,6,1572.11,4192.32,Inactive,146
USER_000823,19,13,4428.11,9537.36,Potential regulars,313
USER_000824,76,7,1333.61,3048.32,At Risk,264
USER_000825,80,9,2358.69,4717.44,At Risk,278
USER_000826,68,4,1094.65,3283.92,At Risk,186
USER_000827,5,10,2049.34,5738.04,Potential regulars,262
USER_000828,52,10,2151.65,4303.2,At Risk,314
USER_000829,101,9,1676.11,3724.6,Inactive,244
USER_000830,19,7,2582.05,5164.04,Potential regulars,345
USER_000831,41,11,2465.19,4930.42,At Risk,323
USER_000832,37,12,2804.01,7477.44,At Risk,245
USER_000833,59,11,2503.15,5006.32,At Risk,300
USER_000834,9,14,3671.15,7342.16,Potential regulars,350
USER_000835,17,12,4217.6,9138.22,Potential regulars,314
USER_000836,37,14,5225.06,10450.16,At Risk,320
USER_000837,12,8,3822.23,8600.04,Potential regulars,303
USER_000838,31,4,808.69,2021.7,At Risk,270
USER_000839,98,8,1781.1,4007.52,Inactive,224
USER_000840,45,11,3107.95,6215.88,At Risk,320
USER_000841,62,11,4376.61,10344.62,At Risk,246
USER_000842,13,9,3325.29,6650.64,Potential regulars,342
USER_000843,9,7,1313.06,2626.12,Potential regulars,335
USER_000844,38,13,2686.15,5372.38,At Risk,314
USER_000845,33,6,1093.41,2551.22,At Risk,284
USER_000846,84,7,1617.2,3234.42,At Risk,280
USER_000847,6,13,2730.86,5881.96,Potential regulars,331
USER_000848,260,3,517.64,1035.3,Inactive,83
USER_000849,98,6,1157.48,3086.56,Inactive,173
USER_000850,110,8,2139.5,4279.04,Inactive,236
USER_000851,71,6,1436.62,2873.28,At Risk,292
USER_000852,50,9,3202.6,8540.16,At Risk,218
USER_000853,7,10,2765.71,5531.4,Potential regulars,357
USER_000854,72,15,4160.82,8321.7,At Risk,292
USER_000855,126,8,2493.67,4987.36,Inactive,234
USER_000856,21,9,2389.69,4779.36,Potential regulars,344
USER_000857,43,10,1959.18,5093.92,At Risk,243
USER_000858,28,13,3639.52,7278.96,At Risk,337
USER_000859,72,7,1762.26,5035.0,At Risk,189
USER_000860,4,7,3018.7,6037.36,Potential regulars,352
USER_000861,33,10,2077.72,4155.4,At Risk,326
USER_000862,43,7,1101.12,2831.4,At Risk,247
USER_000863,99,7,2136.39,6104.0,Inactive,147
USER_000864,29,11,3482.84,6965.64,At Risk,329
USER_000865,2,10,2666.38,5866.08,Potential regulars,340
USER_000866,70,8,2140.58,4281.12,At Risk,296
USER_000867,49,10,3581.4,8595.36,At Risk,265
USER_000868,71,7,3222.3,6444.62,At Risk,278
USER_000869,27,7,2582.06,5901.92,At Risk,309
USER_000870,16,10,1498.36,3296.48,Potential regulars,314
USER_000871,24,7,2560.47,5852.48,At Risk,280
USER_000872,43,8,1956.64,3913.28,At Risk,314
USER_000873,38,8,1479.97,3330.0,At Risk,286
USER_000874,7,10,2805.69,6172.54,Potential regulars,322
USER_000875,67,7,1380.28,3154.88,At Risk,250
USER_000876,48,9,2096.52,4193.1,At Risk,318
USER_000877,42,9,1707.3,3414.6,At Risk,309
USER_000878,29,12,3132.44,7309.12,At Risk,285
USER_000879,4,11,2552.98,5105.98,Potential regulars,349
USER_000880,7,6,1276.09,3828.24,Potential regulars,245
USER_000881,8,14,4404.83,8809.64,Potential regulars,348
USER_000882,58,10,3052.8,6105.6,At Risk,305
USER_000883,18,18,4293.27,9063.76,Potential regulars,324
USER_000884,23,14,3940.01,7880.04,At Risk,338
USER_000885,37,7,1532.41,3940.56,At Risk,246
USER_000886,62,3,980.2,7188.06,At Risk,40
USER_000887,43,8,2791.4,5582.88,At Risk,321
USER_000888,13,9,1619.36,3238.74,Potential regulars,339
USER_000889,16,10,2602.03,5724.4,Potential regulars,309
USER_000890,6,7,1082.34,2473.92,Potential regulars,323
USER_000891,41,9,2508.8,5017.68,At Risk,306
USER_000892,11,11,3003.51,6007.1,Potential regulars,346
USER_000893,21,9,1716.73,4196.5,Potential regulars,286
USER_000894,364,2,494.61,989.24,Inactive,1
USER_000895,42,14,5057.53,10115.0,At Risk,316
USER_000896,112,10,2330.43,4660.8,Inactive,239
USER_000897,125,7,1659.03,3318.0,Inactive,228
USER_000898,12,9,2434.04,7031.7,Potential regulars,248
USER_000899,16,21,5558.72,11646.8,Potential regulars,336
USER_000900,43,7,2615.9,5979.2,At Risk,291
USER_000901,71,11,2634.29,5747.52,At Risk,257
USER_000902,70,6,1801.37,3602.76,At Risk,294
USER_000903,14,5,1597.47,4472.86,Potential regulars,247
USER_000904,8,13,2944.44,5889.0,Potential regulars,355
USER_000905,13,9,2119.94,5182.1,Potential regulars,299
USER_000906,155,8,2426.18,5458.86,Inactive,154
USER_000907,27,8,2538.85,5077.76,At Risk,323
USER_000908,43,5,1518.39,3036.8,At Risk,292
USER_000909,42,10,1939.11,3878.2,At Risk,324
USER_000910,19,6,1613.47,3764.74,Potential regulars,304
USER_000911,34,9,2722.17,8468.88,At Risk,197
USER_000912,30,12,3078.91,6671.08,At Risk,308
USER_000913,31,6,1343.38,3582.4,At Risk,241
USER_000914,70,5,2061.54,4123.1,At Risk,288
USER_000915,59,14,3213.86,6427.68,At Risk,300
USER_000916,105,11,2823.34,6160.08,Inactive,227
USER_000917,7,9,2433.97,5408.8,Potential regulars,316
USER_000918,38,4,1055.02,2637.6,At Risk,263
USER_000919,24,12,4361.82,10904.7,At Risk,260
USER_000920,4,12,3422.46,7415.2,Potential regulars,344
USER_000921,27,11,4391.77,8783.5,At Risk,338
USER_000922,156,13,3774.17,7548.32,Inactive,210
USER_000923,6,11,2393.14,5656.56,Potential regulars,298
USER_000924,50,10,2979.96,6556.0,At Risk,295
USER_000925,12,6,1040.97,2429.0,Potential regulars,299
USER_000926,79,7,1778.95,4066.24,At Risk,235
